siteenergyusekWh,totalghgemissions,log_totalghgemissions,log_siteenergyusekwh,haversinedistance,yearbuilt,is_using_electricitykWh,is_using_naturalgaskWh,is_using_steamusekWh,largestpropertyusetypegfa,numberofbuildings,numberoffloors,propertygfabuildings,buildingtype,primarypropertytype
1407172.53661504,154.17,5.044521290095393,14.15709366652587,6.730087149857371,1956,1.0,1.0,0.0,25562.0,1.0,2,25862.0,NonResidential,Retail Store
989762.4750469325,29.54,3.4190372997904865,13.805221279472246,6.730087149857371,2003,1.0,1.0,0.0,47465.0,1.0,2,49965.0,NonResidential,Retail Store
298378.88014877,7.1,2.0918640616783932,12.606122719263624,4.373661267762253,1981,1.0,0.0,0.0,53698.0,1.0,3,53698.0,Multifamily LR (1-4),Low-Rise Multifamily
601048.0643251537,79.21,4.384648195378833,13.306431847997395,0.3358220687844551,1911,1.0,1.0,0.0,29100.0,1.0,6,23338.0,Multifamily MR (5-9),Mid-Rise Multifamily
293028.86776592,25.21,3.266141017335315,12.588029820571549,0.3856282577409674,1900,1.0,1.0,0.0,34137.0,1.0,6,39594.0,Multifamily MR (5-9),Mid-Rise Multifamily
149993.01348756574,14.22,2.7226103524335397,11.91835066219907,0.4006414002665969,1929,1.0,0.0,1.0,20028.0,1.0,2,20028.0,NonResidential,Small- and Mid-Sized Office
951241.87301604,93.87,4.5525075334047855,13.765524695899785,0.42396475885593937,1906,1.0,0.0,1.0,51096.0,1.0,10,65535.0,Multifamily HR (10+),High-Rise Multifamily
161777.428673025,9.95,2.3933394562625097,11.993982953785407,0.43217470252271506,1900,1.0,1.0,0.0,26195.0,1.0,7,23622.0,NonResidential,Small- and Mid-Sized Office
258839.69129715062,6.16,1.9685099809725544,12.463968059918487,0.4414466410972416,1902,1.0,0.0,0.0,20183.0,1.0,3,23563.0,NonResidential,Small- and Mid-Sized Office
311453.25682195876,24.25,3.228826155721369,12.64900775834281,0.4017489335743057,1903,1.0,1.0,0.0,12000.0,1.0,3,28600.0,NonResidential,Mixed Use Property
640658.780834795,15.24,2.787477334733532,13.370253831869952,0.25153389094392753,1978,1.0,0.0,0.0,15549.0,1.0,2,26160.0,NonResidential,Mixed Use Property
583002.46962709,13.87,2.6993457604720636,13.275948416647836,0.25153389094392753,1906,1.0,0.0,0.0,29040.0,1.0,5,26840.0,NonResidential,Small- and Mid-Sized Office
364928.432975625,8.68,2.2700619012884857,12.807459279559785,0.25153389094392753,1906,1.0,0.0,0.0,36019.0,1.0,2,46800.0,NonResidential,Retail Store
605881.209242175,14.63,2.749192144433385,13.314440871970511,0.23010635723167455,1979,1.0,1.0,0.0,39000.0,1.0,3,37350.0,NonResidential,Small- and Mid-Sized Office
394188.1357300525,28.81,3.39484390768998,12.884586113021758,1.4135298082049828,1908,1.0,1.0,0.0,21600.0,1.0,3,28800.0,NonResidential,Small- and Mid-Sized Office
427478.48154407373,40.28,3.720378121173307,12.965661569818957,1.3595779657601046,1900,1.0,1.0,0.0,19132.0,1.0,3,23015.0,Multifamily LR (1-4),Low-Rise Multifamily
648996.945847365,47.84,3.888549649242504,13.383184830577004,1.3580995727830336,2000,1.0,1.0,0.0,22129.0,1.0,6,36676.0,Multifamily MR (5-9),Mid-Rise Multifamily
497335.3780297625,60.43,4.117898315175836,13.117021893102752,1.8040440689707542,1954,1.0,1.0,0.0,26556.0,1.0,3,28584.0,NonResidential,Small- and Mid-Sized Office
457326.1947665725,33.78,3.549042508926137,13.033154375987703,1.6839260554809063,1931,1.0,1.0,0.0,26270.0,1.0,2,26270.0,NonResidential,Retail Store
699090.26502265,16.63,2.869601996409779,13.457536577818457,1.5869786154742627,1926,1.0,0.0,0.0,49800.0,1.0,3,49800.0,NonResidential,Small- and Mid-Sized Office
963862.6855745199,154.89,5.04915063032459,13.778705158588368,1.4844936429490965,1923,1.0,1.0,0.0,33440.0,1.0,3,33440.0,Multifamily LR (1-4),Low-Rise Multifamily
122605.842527895,2.92,1.366091653802371,11.716738112736737,1.4900455167351678,1954,1.0,0.0,0.0,12960.0,1.0,2,22616.0,NonResidential,Mixed Use Property
715991.7468973175,66.29,4.209011637200227,13.481425315859793,1.366448206194224,1990,1.0,1.0,0.0,57800.0,1.0,5,57800.0,NonResidential,Hotel
1227575.214601735,151.36,5.026246141610403,14.020552226011935,1.8215554447480773,1994,1.0,1.0,0.0,69590.0,1.0,6,69590.0,Multifamily MR (5-9),Mid-Rise Multifamily
4152444.56857003,369.68,5.915339156718491,15.239208012272906,1.6211812305347837,1990,1.0,1.0,0.0,226500.0,1.0,26,321050.0,Multifamily HR (10+),High-Rise Multifamily
1068238.8481385075,25.41,3.273742726309041,13.881522850197372,1.592627906718379,2000,1.0,0.0,0.0,142497.0,1.0,7,192077.0,Multifamily MR (5-9),Mid-Rise Multifamily
1900625.3823772098,174.99,5.17042717524212,14.457694064741201,1.4106490603735748,2008,1.0,1.0,0.0,143183.0,1.0,7,203940.0,Multifamily MR (5-9),Mid-Rise Multifamily
230076.28608282623,23.27,3.18924101973851,12.346170557908161,1.4202883448979147,1918,1.0,1.0,0.0,21284.0,1.0,3,21284.0,Multifamily LR (1-4),Low-Rise Multifamily
283897.45095156936,6.75,2.0476928433652555,12.556371886129057,1.4277458781868735,1908,1.0,0.0,0.0,37367.0,1.0,5,48786.0,Multifamily MR (5-9),Mid-Rise Multifamily
586709.672127055,47.32,3.8778455536265595,13.282287084840647,0.9616378490080364,2002,1.0,1.0,0.0,37924.0,1.0,6,98222.0,Multifamily MR (5-9),Mid-Rise Multifamily
544591.8791490988,12.95,2.6354795082673745,13.207793783758234,0.85808652783268,1955,1.0,0.0,0.0,31160.0,1.0,2,31890.0,NonResidential,Other
422579.322368535,41.69,3.7539647007698704,12.954134819825223,0.8655692388032086,1925,1.0,0.0,1.0,25920.0,1.0,2,30438.0,NonResidential,Small- and Mid-Sized Office
1035410.272429155,126.78,4.850310035174197,13.850309270419027,0.947348366695375,1923,1.0,1.0,0.0,22381.0,1.0,3,22381.0,NonResidential,Restaurant
6620852.94683816,594.48,6.389367803008857,15.705734914584712,1.0450202320844066,2001,1.0,1.0,0.0,538339.0,1.0,31,398513.0,Multifamily HR (10+),High-Rise Multifamily
9750008.515898699,1266.06,7.1444545351588395,16.092778818963165,2.1401376872554887,1926,1.0,1.0,0.0,40584.0,0.0,4,49249.0,NonResidential,Laboratory
128810.91724753636,11.14,2.4965057856313524,11.766108613585988,2.174118904861033,1925,1.0,1.0,0.0,13940.0,1.0,1,23562.0,NonResidential,Retail Store
332686.1459418075,24.48,3.2378938307039626,12.714957825678011,2.145717531762932,1991,1.0,1.0,0.0,25129.0,1.0,6,41030.0,Multifamily MR (5-9),Mid-Rise Multifamily
857552.180680765,100.71,4.622125626637505,13.661838474385783,2.2285877208649847,2002,1.0,1.0,0.0,37224.0,1.0,6,41359.0,Multifamily MR (5-9),Mid-Rise Multifamily
1123763.4336508,26.78,3.3243163373261977,13.932194708868618,1.9591355093945242,1989,1.0,1.0,0.0,113269.0,1.0,5,188715.0,Multifamily MR (5-9),Mid-Rise Multifamily
200736.50165852124,4.77,1.7526720805200082,12.209753371631885,2.055656883686936,1925,1.0,0.0,0.0,23989.0,1.0,3,23989.0,Multifamily LR (1-4),Low-Rise Multifamily
455200.4403942112,10.83,2.4706386779902956,13.02849532609991,1.200950638846874,1952,1.0,1.0,0.0,26670.0,1.0,4,26670.0,NonResidential,Medical Office
306030.85588481877,7.28,2.1138429683971687,12.631444479714807,1.2191436293475126,1991,1.0,0.0,0.0,29948.0,1.0,6,41834.0,Multifamily MR (5-9),Mid-Rise Multifamily
643533.66149596,99.44,4.609560534289384,13.37473116858629,1.3286043124677105,1922,1.0,1.0,0.0,34060.0,1.0,3,34060.0,Multifamily LR (1-4),Low-Rise Multifamily
907313.45033374,86.02,4.466137977292534,13.718244361773689,1.437757881565102,1922,1.0,1.0,0.0,38939.0,1.0,2,37740.0,Nonresidential COS,Other
2413008.714299425,78.36,4.373994462976618,14.69638537041731,1.5047706718174936,1998,1.0,1.0,0.0,277950.0,1.0,6,328947.0,Multifamily MR (5-9),Mid-Rise Multifamily
1056159.3378463176,25.12,3.2627013044082305,13.870150566804305,1.6067896262397285,2000,1.0,0.0,0.0,132400.0,1.0,6,119764.0,Multifamily MR (5-9),Mid-Rise Multifamily
703519.2283002575,103.18,4.646120172317046,13.46385190892598,1.607277349042012,1925,1.0,1.0,0.0,40636.0,1.0,3,44736.0,Multifamily LR (1-4),Low-Rise Multifamily
217971.168705895,5.18,1.8213182714695995,12.292122667134446,1.6937167330163267,1923,1.0,0.0,0.0,22400.0,1.0,3,22400.0,Multifamily LR (1-4),Low-Rise Multifamily
1096940.1039690499,26.09,3.2991646560970036,13.908036049547231,1.7041043579734905,1979,1.0,0.0,0.0,70200.0,1.0,13,70200.0,Multifamily HR (10+),High-Rise Multifamily
261119.82085563437,27.27,3.341801171705499,12.472738494348352,1.7292998171478962,1929,1.0,1.0,0.0,21840.0,1.0,6,21840.0,Multifamily MR (5-9),Mid-Rise Multifamily
645975.8959900375,98.59,4.601061757943548,13.378519017403862,1.6934732440652642,1925,1.0,1.0,0.0,27993.0,1.0,3,33880.0,Multifamily LR (1-4),Low-Rise Multifamily
5108777.37914304,658.76,6.4918761325251,15.446470868852396,1.6220653399652665,1949,1.0,1.0,0.0,302922.0,1.0,18,326619.0,Multifamily HR (10+),High-Rise Multifamily
312751.89136701246,30.33,3.4445761049641,12.65316867326488,1.4541199830875655,1965,1.0,1.0,0.0,14317.0,1.0,1,23752.0,NonResidential,Small- and Mid-Sized Office
782372.0511812475,72.78,4.3010876921685295,13.570086953322795,1.5046867448123955,1967,1.0,1.0,0.0,52668.0,1.0,4,44416.0,NonResidential,Hotel
746700.53955736,30.6,3.4531571205928664,13.5234208388368,1.9823306302299006,2006,1.0,1.0,0.0,8969.0,1.0,2,10925.0,NonResidential,Mixed Use Property
438061.24124789,23.82,3.211649779776461,12.99011628256855,1.2483541104417795,2002,1.0,1.0,0.0,23580.0,1.0,8,34080.0,Multifamily MR (5-9),Mid-Rise Multifamily
2887317.7181625897,165.86,5.117155137473929,14.875838850252626,1.5162828150618957,1994,1.0,1.0,0.0,184567.0,1.0,8,224732.0,Multifamily MR (5-9),Mid-Rise Multifamily
535680.3572219575,12.74,2.620311286794203,13.191294780483124,1.376469579724249,1914,1.0,0.0,0.0,53228.0,1.0,6,62607.0,Multifamily MR (5-9),Mid-Rise Multifamily
383439.094827895,56.63,4.054043265448575,12.856938681141784,2.2720516790297687,1930,1.0,1.0,0.0,24742.0,1.0,3,29765.0,Multifamily LR (1-4),Low-Rise Multifamily
591907.6905262262,93.68,4.550502784645783,13.291107662994118,2.1006858390358665,1928,1.0,1.0,0.0,27182.0,1.0,4,27182.0,Multifamily LR (1-4),Low-Rise Multifamily
152621.39388879438,3.63,1.5325568680981427,11.935722136009527,6.47819530318794,1969,1.0,0.0,0.0,22374.0,1.0,4,22374.0,Multifamily LR (1-4),Low-Rise Multifamily
1145018.9991446899,73.2,4.3067641501733345,13.950932661319852,3.9466968344916236,1910,1.0,1.0,0.0,61802.0,1.0,4,61802.0,Multifamily LR (1-4),Low-Rise Multifamily
390544.016777905,9.29,2.331172549845958,12.875298521458653,12.540974503863055,2002,1.0,0.0,0.0,26407.0,0.0,4,56473.0,Multifamily LR (1-4),Low-Rise Multifamily
435167.6773060125,35.2,3.5890591188317256,12.983488998831689,7.899253521432657,1968,1.0,1.0,0.0,51490.0,1.0,8,51490.0,Multifamily MR (5-9),Mid-Rise Multifamily
405774.0777064787,9.65,2.365559892155434,12.913554289274648,4.6945942839817,1987,1.0,0.0,0.0,45348.0,1.0,4,45348.0,Multifamily LR (1-4),Low-Rise Multifamily
182187.53908079062,4.33,1.673351238177753,12.112797358870084,13.479284973313664,1964,1.0,0.0,0.0,26744.0,1.0,4,26744.0,Multifamily LR (1-4),Low-Rise Multifamily
203480.89242576875,4.84,1.7647307968401356,12.223332299197015,13.061523109608691,1987,1.0,0.0,0.0,30070.0,1.0,4,30060.0,Multifamily LR (1-4),Low-Rise Multifamily
335723.38797575247,36.43,3.6224725219163374,12.724045828454944,6.6882317800787385,1928,1.0,1.0,0.0,45991.0,1.0,2,45991.0,NonResidential,Worship Facility
1486944.43037155,86.66,4.473465694990663,14.212234526969013,7.131221258501464,2002,1.0,1.0,0.0,96540.0,1.0,5,119996.0,Multifamily MR (5-9),Mid-Rise Multifamily
168387.79319241,4.01,1.6114359150967734,12.03403082983724,6.911890571231541,1997,1.0,0.0,0.0,23794.0,1.0,4,23794.0,Multifamily LR (1-4),Low-Rise Multifamily
434493.7970144312,10.34,2.428336298299606,12.981939248965556,9.339759604671249,1988,1.0,0.0,0.0,48996.0,1.0,4,48996.0,Multifamily LR (1-4),Low-Rise Multifamily
271176.70115821937,9.66,2.3664984187376983,12.510529608799969,7.814724181287962,2007,1.0,1.0,0.0,35106.0,1.0,4,37090.0,Multifamily LR (1-4),Low-Rise Multifamily
1960406.31230688,202.65,5.316402834094422,14.488662822018163,9.2982733359405,1989,1.0,1.0,0.0,96154.0,5.0,3,21500.0,Campus,K-12 School
351497.68188131624,14.83,2.761906873892921,12.769961240243795,9.219751497564275,1998,1.0,1.0,0.0,23533.0,1.0,3,23533.0,Multifamily LR (1-4),Low-Rise Multifamily
565206.5348467825,26.89,3.3282682016393976,13.244948260996612,0.7233551926699762,2001,1.0,1.0,0.0,45000.0,1.0,6,50098.0,Multifamily MR (5-9),Mid-Rise Multifamily
236395.52112805,5.62,1.890095369948917,12.373265848365401,5.632606136395644,1958,1.0,0.0,0.0,32612.0,1.0,3,32612.0,Multifamily LR (1-4),Low-Rise Multifamily
692574.12285227,16.47,2.8604851241459652,13.448171991813128,2.968172729471878,1971,1.0,0.0,0.0,58485.0,1.0,4,58485.0,Multifamily LR (1-4),Low-Rise Multifamily
825895.6694481099,19.65,3.027715319407042,13.62422494715732,6.718550136932481,1999,1.0,0.0,0.0,91617.0,1.0,3,147443.0,Multifamily LR (1-4),Low-Rise Multifamily
648689.807366005,15.43,2.799108932049177,13.382711468245189,6.587339594538985,1988,1.0,0.0,0.0,49089.0,1.0,4,52654.0,Multifamily LR (1-4),Low-Rise Multifamily
177346.29807546063,4.22,1.6524974018945473,12.085865225101,6.615217894162209,1921,1.0,0.0,0.0,21499.0,1.0,3,21499.0,NonResidential,Residence Hall
524911.2043176212,13.91,2.702032128776647,13.17098629771809,6.889712842572967,1989,1.0,1.0,0.0,25021.0,1.0,2,20384.0,NonResidential,Small- and Mid-Sized Office
166253.53975901875,3.95,1.599387576580599,12.021275264966441,6.527028972167828,1960,1.0,0.0,0.0,21528.0,1.0,4,21528.0,Multifamily LR (1-4),Low-Rise Multifamily
1535341.6007292098,47.12,3.873697891106478,14.244264106757125,6.730087149857371,1956,1.0,1.0,0.0,31905.0,1.0,2,39265.0,NonResidential,Retail Store
1986639.10378258,63.61,4.168369197570074,14.501955379704798,6.730087149857371,1956,1.0,1.0,0.0,52784.0,1.0,2,54284.0,NonResidential,Retail Store
745984.5669333499,28.41,3.3813347525659037,13.522461531724407,6.730087149857371,1956,1.0,1.0,0.0,21909.0,1.0,1,23409.0,NonResidential,Retail Store
1361074.21573046,47.66,3.8848573373553763,14.123785545154643,6.730087149857371,1997,1.0,1.0,0.0,59396.0,1.0,1,63153.0,NonResidential,Retail Store
2142779.017353085,184.8,5.224670826379739,14.577614617461553,6.999431815906682,1980,1.0,1.0,0.0,174577.0,1.0,2,273154.0,Multifamily LR (1-4),Low-Rise Multifamily
742898.088959645,17.67,2.9269179575536315,13.518315498809418,6.719480244253935,1959,1.0,0.0,0.0,26157.0,1.0,3,26157.0,Multifamily LR (1-4),Low-Rise Multifamily
465237.0621590825,46.57,3.8622023104441903,13.050304515194284,6.783563746836969,1961,1.0,1.0,0.0,30910.0,2.0,2,24100.0,NonResidential,Hotel
1311683.5344455,101.99,4.63463189613771,14.08682277326754,1.0797159241179057,1923,1.0,1.0,0.0,19200.0,1.0,3,33600.0,NonResidential,Restaurant
543039.1886202387,40.38,3.722797672317397,13.204938608369273,1.1188828959918453,1907,1.0,1.0,0.0,22050.0,1.0,3,39201.0,Multifamily LR (1-4),Low-Rise Multifamily
264731.4821867794,25.2,3.265759410767051,12.48647509389689,1.1748934735133667,1909,1.0,1.0,0.0,12331.0,1.0,3,23568.0,Multifamily LR (1-4),Low-Rise Multifamily
414078.94251872,66.82,4.2168571366974925,12.93381433203776,1.0315869246965121,1917,1.0,1.0,0.0,21130.0,1.0,3,21130.0,Multifamily LR (1-4),Low-Rise Multifamily
612781.0547109524,126.44,4.847645665601793,13.32576461289186,1.0191784835688742,1914,1.0,1.0,1.0,36880.0,1.0,6,36880.0,Multifamily MR (5-9),Mid-Rise Multifamily
544278.3297380825,74.92,4.3296801543016725,13.207217867838766,0.9979987080984175,1927,1.0,0.0,1.0,25876.0,1.0,4,32356.0,NonResidential,Other
1170500.4296646775,126.3,4.846546505563361,13.972942787326007,1.4296045930128392,1960,1.0,1.0,0.0,61180.0,1.0,7,48220.0,NonResidential,Hotel
1014106.6432797849,99.15,4.606669062111827,13.829519614579658,1.03154608974155,1978,1.0,1.0,0.0,32569.0,1.0,5,32256.0,NonResidential,Small- and Mid-Sized Office
4569195.733105009,332.85,5.810691790303878,15.334847977859841,0.8704262448866493,2008,1.0,1.0,0.0,301346.0,1.0,27,340214.0,Multifamily HR (10+),Other
2292376.70542798,137.94,4.934042185264735,14.645100136184046,0.753837423846436,1970,1.0,1.0,0.0,121455.0,1.0,23,140241.0,Multifamily HR (10+),High-Rise Multifamily
1375073.488066685,119.63,4.792728009577292,14.134018460754904,8.453478937176872,1949,1.0,1.0,0.0,159820.0,4.0,3,159820.0,Multifamily LR (1-4),Low-Rise Multifamily
577734.0042694674,43.03,3.7848712197676626,13.266870572402926,8.528730289945324,1968,1.0,1.0,0.0,60858.0,1.0,3,60858.0,Multifamily LR (1-4),Low-Rise Multifamily
258813.95599381623,25.39,3.2729851505152325,12.463868629714296,4.138273874577208,1990,1.0,1.0,0.0,27923.0,1.0,3,28033.0,Multifamily LR (1-4),Low-Rise Multifamily
402261.95063748246,9.57,2.3580197998821464,12.904861259830417,2.5021080249105303,1986,1.0,0.0,0.0,39816.0,1.0,3,39816.0,Multifamily LR (1-4),Low-Rise Multifamily
145503.13720509937,18.66,2.9785861147190205,11.887959799588742,7.734975077559073,1910,1.0,1.0,0.0,23931.0,1.0,2,23931.0,NonResidential,Worship Facility
247926.80534992125,32.64,3.5157158351047473,12.420892875307123,7.640616143902152,1948,1.0,1.0,0.0,21393.0,1.0,2,21393.0,NonResidential,Worship Facility
2232799.020285355,303.36,5.718211211308322,14.618766970289414,0.9568025777664256,1915,1.0,1.0,0.0,47814.0,1.0,6,150374.0,Multifamily MR (5-9),Mid-Rise Multifamily
504027.9123503987,36.28,3.6184569898173904,13.130388911182752,4.6444179450180885,2010,1.0,1.0,0.0,59103.0,1.0,6,63924.0,Multifamily MR (5-9),Mid-Rise Multifamily
290584.0322660962,6.91,2.0681277817795625,12.579651522481075,4.770212563244796,1956,1.0,0.0,0.0,20448.0,4.0,2,20400.0,Multifamily LR (1-4),Low-Rise Multifamily
331899.94616264873,33.23,3.533102452542094,12.712591848450158,4.769163457568538,1990,1.0,1.0,0.0,23146.0,1.0,2,47560.0,NonResidential,Mixed Use Property
315559.3656820775,34.98,3.582963228522387,12.662105276043686,0.6104314124362067,2006,1.0,1.0,0.0,35696.0,1.0,6,62334.0,NonResidential,Senior Care Community
279266.14041706873,6.64,2.033397603178429,12.53992409523422,10.210761998312396,1982,1.0,0.0,0.0,41644.0,1.0,4,41664.0,Multifamily LR (1-4),Low-Rise Multifamily
439697.3837639325,64.51,4.182202802743785,12.99384427939215,6.499172427115467,1930,1.0,1.0,0.0,20960.0,1.0,3,20960.0,NonResidential,Residence Hall
1572040.8393278199,200.3,5.304796332645746,14.267885866965592,1.0561115995032733,2012,1.0,1.0,0.0,36729.0,1.0,7,67403.0,Multifamily MR (5-9),Mid-Rise Multifamily
3104789.64030074,122.99,4.820200917191751,14.948456844442216,1.0820129511012597,2008,1.0,1.0,0.0,414331.0,1.0,37,517164.0,Multifamily HR (10+),High-Rise Multifamily
653160.313467785,79.58,4.389250479763201,13.389579412157614,1.1476456105924076,1929,1.0,1.0,0.0,36050.0,1.0,5,30180.0,Multifamily MR (5-9),Mid-Rise Multifamily
210148.47907157123,8.45,2.2460147415056513,12.255574361589225,1.2168137197452606,1910,1.0,1.0,0.0,28800.0,1.0,3,28800.0,NonResidential,University
369719.9251668225,38.87,3.6856241613932634,12.82050374372012,1.2654737305946886,1957,1.0,1.0,0.0,21600.0,1.0,2,21600.0,NonResidential,K-12 School
272892.72385777876,6.49,2.0135687975291283,12.516837708475867,1.2109044697413216,1995,1.0,0.0,0.0,22860.0,1.0,3,22860.0,NonResidential,K-12 School
204387.14144197624,4.86,1.7681496035889213,12.22777611919998,5.526531051555107,1990,1.0,0.0,0.0,25490.0,1.0,4,25490.0,Multifamily LR (1-4),Low-Rise Multifamily
3110724.91561038,262.98,5.575873342700809,14.950366670298296,8.644820131206183,2010,1.0,1.0,0.0,387971.0,1.0,7,387971.0,Multifamily MR (5-9),Mid-Rise Multifamily
224872.79091803436,5.35,1.8484548129046001,12.323294594553708,7.366039303254354,1966,1.0,0.0,0.0,25137.0,1.0,3,25137.0,Multifamily LR (1-4),Low-Rise Multifamily
260256.45180035624,32.22,3.503152104185149,12.469426619305933,7.878058964629575,1972,1.0,1.0,0.0,26386.0,1.0,1,26366.0,NonResidential,Worship Facility
268803.21014699875,6.39,2.0001277349601105,12.501738550257723,5.064547248054698,1992,1.0,0.0,0.0,31236.0,0.0,4,31236.0,Multifamily LR (1-4),Low-Rise Multifamily
1239841.2646299799,67.23,4.222884350827332,14.030494723546292,1.745934497190352,2005,1.0,1.0,0.0,140759.0,1.0,7,140759.0,Multifamily MR (5-9),Mid-Rise Multifamily
174741.3358697656,4.16,1.6409365794934714,12.071067801450535,6.301899945039994,1999,1.0,0.0,0.0,22153.0,1.0,3,27119.0,Multifamily LR (1-4),Low-Rise Multifamily
252147.85302030563,23.59,3.202339856228101,12.43777487869542,8.514130779500173,1965,1.0,1.0,0.0,21732.0,1.0,2,21732.0,NonResidential,Worship Facility
398507.74686466623,9.48,2.349468678892896,12.895484726443707,7.953559505398134,1968,1.0,0.0,0.0,53285.0,1.0,3,60270.0,Multifamily LR (1-4),Low-Rise Multifamily
1724848.534832425,218.2,5.389984555073861,14.36065037845907,8.415584590170996,1968,1.0,1.0,0.0,160561.0,1.0,4,160561.0,Multifamily LR (1-4),Low-Rise Multifamily
330645.16237644374,7.87,2.1826747963214883,12.70880408673406,8.76129442530875,1969,1.0,0.0,0.0,34678.0,1.0,4,34678.0,Multifamily LR (1-4),Low-Rise Multifamily
218116.58690744062,5.19,1.8229350866965048,12.29278958583668,6.944782044033041,1977,1.0,0.0,0.0,22394.0,1.0,4,22394.0,Multifamily LR (1-4),Low-Rise Multifamily
1672711.777621565,155.54,5.053311568376692,14.329957284190971,2.150394795811044,2007,1.0,1.0,0.0,117242.0,1.0,6,145812.0,Multifamily MR (5-9),Mid-Rise Multifamily
102652.41928808135,6.69,2.0399207835175526,11.539113732053842,8.114478244045994,1945,1.0,1.0,0.0,10495.0,1.0,1,21060.0,NonResidential,Mixed Use Property
491907.7018133625,37.31,3.6457109587125576,13.106048412835058,8.080994361670715,1960,1.0,1.0,0.0,7387.0,1.0,4,20539.0,NonResidential,Mixed Use Property
176374.01648379373,4.2,1.6486586255873816,12.080367782613898,1.8032090276220625,1985,1.0,0.0,0.0,22874.0,1.0,5,22874.0,Multifamily MR (5-9),Mid-Rise Multifamily
149621.133760495,3.56,1.5173226235262949,11.915868286523041,12.848971186619345,1965,1.0,0.0,0.0,21469.0,1.0,3,21469.0,Multifamily LR (1-4),Low-Rise Multifamily
565205.7289013399,13.44,2.67000213346468,13.244946835067253,12.899737880443112,1984,1.0,0.0,0.0,50252.0,1.0,4,50252.0,Multifamily LR (1-4),Low-Rise Multifamily
174070.55114136124,4.14,1.6370530794670737,12.067221707127683,11.511112049794463,1978,1.0,0.0,0.0,20480.0,1.0,3,22824.0,Multifamily LR (1-4),Low-Rise Multifamily
342312.2117714925,8.14,2.2126603854660587,12.743481420827163,11.28154194014924,1988,1.0,0.0,0.0,43180.0,1.0,3,57338.0,Multifamily LR (1-4),Low-Rise Multifamily
933433.0431086525,87.31,4.480853351480711,13.746625583986877,6.252813711041947,1928,1.0,1.0,0.0,93502.0,1.0,8,93502.0,Multifamily MR (5-9),Mid-Rise Multifamily
184697.58289368937,4.39,1.6845453849209058,12.126480493681933,6.274861123707458,1909,1.0,0.0,0.0,12640.0,1.0,4,20260.0,Multifamily LR (1-4),Low-Rise Multifamily
238454.63846587,5.67,1.8976198599275322,12.381938569770432,6.178574126559952,1900,1.0,0.0,0.0,32960.0,1.0,3,32960.0,NonResidential,Retail Store
201820.99283611437,4.8,1.7578579175523736,12.21514136429399,6.240967115665134,1921,1.0,0.0,0.0,25096.0,1.0,3,29636.0,NonResidential,Other
209920.8544348906,4.99,1.7900914121273581,12.254490618706514,6.130607414246982,1930,1.0,0.0,0.0,20571.0,1.0,3,20571.0,NonResidential,Hotel
181749.30624643125,4.32,1.6714733033535532,12.110389080381589,6.103668249349532,1956,1.0,0.0,0.0,23742.0,1.0,4,23742.0,Multifamily LR (1-4),Low-Rise Multifamily
186165.44766472623,4.43,1.691939133945844,12.134396432446904,5.990231899290592,1964,1.0,0.0,0.0,22344.0,1.0,4,22344.0,Multifamily LR (1-4),Low-Rise Multifamily
171662.45942693873,4.08,1.6253112615903906,12.053291207853363,6.0132758256699335,1981,1.0,0.0,0.0,21176.0,1.0,3,24492.0,Multifamily LR (1-4),Low-Rise Multifamily
199900.51643134624,4.76,1.7509374747078,12.205580106409425,5.98105254911767,1962,1.0,0.0,0.0,31075.0,1.0,5,31075.0,Multifamily MR (5-9),Mid-Rise Multifamily
259959.05793207375,6.18,1.9712993830601329,12.468283274858214,5.956606197330716,1925,1.0,0.0,0.0,28700.0,1.0,3,28700.0,Multifamily LR (1-4),Low-Rise Multifamily
193241.86845317873,15.97,2.831447079246135,12.171703062551025,5.969900923637113,1924,1.0,1.0,0.0,22542.0,1.0,3,22542.0,Multifamily LR (1-4),Low-Rise Multifamily
235492.36767501937,21.97,3.134189016701007,12.36943802930326,5.998395540524639,1923,1.0,1.0,0.0,24680.0,1.0,4,24680.0,Multifamily LR (1-4),Low-Rise Multifamily
752717.2153566924,63.68,4.169452034708907,13.531446220751985,6.096071578433838,1928,1.0,1.0,0.0,60799.0,1.0,8,63837.0,Multifamily MR (5-9),Mid-Rise Multifamily
890993.348194185,118.37,4.782227913106947,13.700093363216425,6.081683586455624,1926,1.0,1.0,0.0,37800.0,1.0,2,47992.0,NonResidential,Worship Facility
482420.91800969496,59.61,4.104459895963194,13.08657435870644,5.995855270184062,1916,1.0,1.0,0.0,14206.0,1.0,3,22320.0,Multifamily LR (1-4),Low-Rise Multifamily
796527.0907911775,89.57,4.506123032386857,13.58801767549588,5.81957624415152,1993,1.0,1.0,0.0,22000.0,1.0,3,28572.0,NonResidential,Residence Hall
208547.61498558,4.96,1.7850704810772584,12.247927458440632,5.867695435724703,1964,1.0,0.0,0.0,26639.0,1.0,4,26639.0,Multifamily LR (1-4),Low-Rise Multifamily
229578.72467373376,5.46,1.8656293177945105,12.344005632358092,5.86859137766946,1963,1.0,0.0,0.0,27671.0,1.0,4,34735.0,Multifamily LR (1-4),Low-Rise Multifamily
206893.02730906938,4.92,1.7783364488959144,12.239961995791921,5.829066188198996,1963,1.0,0.0,0.0,20159.0,1.0,4,25568.0,Multifamily LR (1-4),Low-Rise Multifamily
